3-May-1998,"Calls, even to Belgium, are free from NCI"
3-May-1998,I get another wig free - blonde this time
3-May-1998,A huge beautiful iris in Mom's yard
3-May-1998,Four baby robins (?) in next in pine tree
3-May-1998,Amy bird speaks to me
3-May-1998,Twittering birds - dawn and dusk
3-May-1998,Tomatoes in Dad's garden
7-May-1998,A triangular US postage stamp on Nan's letter
7-May-1998,Yellow fingernails match my dress
8-May-1998,Walking barefoot on soft carpet
8-May-1998,Cleaning kitchen and talking with Dad
8-May-1998,Kim racing the wheelchair back to customer service with a giggly Kabecca
8-May-1998,Becky was so proud of selecting Kim's birthday gift by herself (Earring Tree)
9-May-1998,Kim's 19th birthday
9-May-1998,Wal-mart gives smiley stickers to children 
9-May-1998,Being understood at the drive-in in English
9-May-1998,Fran (red-eyed cat) took a treat from me
9-May-1998,Sharing fries and a milkshake with Bob
9-May-1998,Mother's iris - huge bloom
10-May-1998,Bob (my brother) grey nose hair makes him a senior citizen?
10-May-1998,A pink carnation for Mom's Day at church
10-May-1998,A computer card from Kara and Kelly
10-May-1998,City Hospital administrator attended Mom's church and met us
10-May-1998,Bob B spooked baby robins from nest
10-May-1998,Dad singing and whistling in shower
13-May-1998,No nausea after my chemos
13-May-1998,Lt. Watts hugged me and wished me good luck
13-May-1998,I walked the entire 5th deck and only coughed once!
13-May-1998,Bob and Kim got a room at Fischer House thru the generosity of Rachel the wife of another patient
13-May-1998,Mom returned with Kim (after red car broke)
13-May-1998,Kelly's soccer team exempted regionals
13-May-1998,Kara had a great farewell party
14-May-1998,House finches courting on the deck
14-May-1998,A mocking bird who sounds like Amy
14-May-1998,Genial laughter at the dinner table
14-May-1998,"Kim calls Derek ""The Jolly Green Giant"" and ""The big D"""
14-May-1998,Becca brought me Ginger to sleep with me
15-May-1998,Bob called to share moving woes - dates askew
15-May-1998,Mom put the air conditioner on!
15-May-1998,Chemo drugs wearing off!!!
15-May-1998,Kim's beau matches Granny Lou's articles from Ann Lander's for good husband material
17-May-1998,Grandad pitter-pat with his shirt for Kim's e-mails
17-May-1998,Congratulations - Stewart's graduation
17-May-1998,Kimmie wrote my joy journal
17-May-1998,Dad's sweater to keep me warm
17-May-1998,Mom and Dad's bed to keep me comfortable
17-May-1998,Peach rose from Kim on way back from hospital
17-May-1998,Bob finished his half-marathon
17-May-1998,50 some people wished family good-bye at church in Vossem
17-May-1998,Kelly made honorable mention and team is #1 in Division 3 soccer
17-May-1998,Kara is excited to join us in the states
17-May-1998,Aunt Betty threatens to go to bed with her clothes on!
18-May-1998,Kara arrived from Brussels!!!
18-May-1998,Nurse loaned me $5 for lunch
18-May-1998,Came home in hospital scrubs
18-May-1998,Granddad drove both ways
18-May-1998,Butt massage of Kim by Kara (stood on her)
18-May-1998,BJ cleaned my room
18-May-1998,Bob sent CD by my favorite director
18-May-1998,Fresh roses from the yard
18-May-1998,Instant meals from Grandma
18-May-1998,No one gripes about the clutter
18-May-1998,Kara sang Titanic to me 
18-May-1998,Kimberly was a faithful companion
19-May-1998,Sitting on the deck with Kara and Kim - Kim read me Reader's Digest
19-May-1998,Kelly's excitement about regional soccer games
19-May-1998,Jean took down ship mirror by herself
20-May-1998,Kara climbed into bed with me this morning
20-May-1998,Amy bird tweet-tweeting with me
20-May-1998,Mama wren in wren house
20-May-1998,No Medamucil today
20-May-1998,White lacy moth
20-May-1998,Beautiful roses
29-May-1998,The Chaplain brought me a balloon flower cap - made for her at the picnic today - out of a uniform
29-May-1998,Kim came and stayed overnight
29-May-1998,"Kara called me ""I love you!"" - I have a secret gift for you"
29-May-1998,Bob is out of the house in Belgium!
29-May-1998,Rachel and I have fancy hospital scrub evening wear! She giggled with me!
29-May-1998,I am shedding my hair in the hospital - not Grandma's house
29-May-1998,"Karen Y. bought me a wonderful romance that involves 3 couples helped by 3 angels Shirley, Goodness, and Merry"
30-May-1998,Face-painting on bald head suggested by Kim
30-May-1998,Baby-face…being bald makes me look younger
30-May-1998,Make-up doesn't have to match hair
30-May-1998,Wish I could shave the rest of hair off…its not cooperating - better off without it
30-May-1998,"House inspector was on our side, landlord has a healthy grumpy side"
30-May-1998,Felt good walking tonight
30-May-1998,Several people think they can hear more air in the right lung now
30-May-1998,Enjoy Kim's slumber parties at the hospital
2-Jun-1998,Jester hat for Kara that I wore as a surprise
2-Jun-1998,BJ reads me a daily Bible study
2-Jun-1998,BJ massages my feet every few days
2-Jun-1998,All my family is together again!!!
2-Jun-1998,Kelly arrived from Europe the day before her Birthday
2-Jun-1998,Sitting out on the deck with Dad
2-Jun-1998,The red headed woodpecker is still around
2-Jun-1998,"Kara dancing, La Cucaracha"
2-Jun-1998,Baby beets from Dad's garden
2-Jun-1998,Mohawk hairstyle - Kara and Kelly
2-Jun-1998,The girls think my hair is trying to grow back in!
2-Jun-1998,Picture of Kim and Derek asleep on sofa
2-Jun-1998,Kelly playing the keyboard
2-Jun-1998,Derek's good nature with little girls malling him
9-Sep-1998,Everyone wants me to start my joy journal again
9-Sep-1998,"Jean calls Dad, Pops, and he calls her, Sweets!"
9-Sep-1998,Balancing Kelly's lip balm on my nose.
9-Sep-1998,Evening prayer time with Bob 
9-Sep-1998,"Good night, Princess"
9-Sep-1998,Hugs from my nurses
9-Sep-1998,Mom's good meals
10-Sep-1998,Eating sauerkraut! Yummy!!!
10-Sep-1998,Breakfast in bed
10-Sep-1998,Grandmom found Kara's glasses before school
10-Sep-1998,Long conversations with Kim
10-Sep-1998,Becca and Kara hugging
10-Sep-1998,BJ read me the Bible
10-Sep-1998,Grandmom cut my banana bread in bite size pieces
11-Sep-1998,"Ginger's nickname, Thunderfoot"
11-Sep-1998,Bob enjoys writing bills
11-Sep-1998,Ryal mows our lawn weekly
11-Sep-1998,Birthday gifts to Kara from girls at school
11-Sep-1998,Photos of Jean's visit
11-Sep-1998,Thumb war with Kara
12-Sep-1998,Spiders in Kelly's laundry crawling into her bed
12-Sep-1998,Kara's laughter with Sarah who is spending the night
12-Sep-1998,Kara wants Kelly's hand-me-down winter coat
12-Sep-1998,Bob and I unpacking boxes together - books in our bedroom
12-Sep-1998,Kim's half of room resembles an art museum
13-Sep-1998,10 good day cycle - What shall I plan?
13-Sep-1998,Ginger's pained expression as Dad clipped her fur
14-Sep-1998,"""Chilled water"" for wine with my afternoon snack of cheese and crackers and cherry tomatoes from Mom"
15-Sep-1998,French braided Kara's hair
16-Sep-1998,Family communion and prayers for healing
16-Sep-1998,Kara dancing in car as we leave Grandmom and Granddad's house
16-Sep-1998,Kelly and Jan ditz alarm-aircraft carriers are to heavy to fly.
16-Sep-1998,Jean enjoyed laughing with Bob at the football game
17-Sep-1998,A truck load of small orange pumpkins
17-Sep-1998,My first jaunt through a grocery store
18-Sep-1998,Kara's teacher did groups by number so Kara didn't feel left out
18-Sep-1998,Listening to Kara chat about her school day
18-Sep-1998,The vascular therapists at City Hospital are so good I may have to stop being terrified of IV's !
18-Sep-1998,Savoring a jelly-belly - one at a time
18-Sep-1998,Watching TV with Kara
19-Sep-1998,"Dad woke Kara by pretending to shave her toes - giggle, giggle!"
20-Sep-1998,Nan is here for a visit!
20-Sep-1998,Watched Titanic with Kara
20-Sep-1998,Hearts - Bob Nan Kara and I ; Nan got all 26 points once
20-Sep-1998,Kara's soccer team kept the lead team from scoring 10 points
20-Sep-1998,"Kelly's glasses blowing off her face while going over the bridge in the Porsche in Charleston, SC"
21-Sep-1998,Live fish in a tank at the grocery store
21-Sep-1998,Dinner in our house with a delicious chicken/chili pepper meal prepared by Nancy
21-Sep-1998,Snuggles from Kelly and Kara
21-Sep-1998,Having my feet massaged
22-Sep-1998,Kim can not keep a secret - she has cross-stitched me a bookmark - The first cross-stitch she has ever finished!
22-Sep-1998,Kara singing as she prepares for soccer
22-Sep-1998,Watching old movies with Nancy
24-Sep-1998,"when asked what he wanted for his dinner birthday, Bob said ""Fried Chicken!"""
24-Sep-1998,Devotions and prayers with Nancy
24-Sep-1998,"Tim ""I love you"" when left 25th anniversary party"
26-Sep-1998,Bob's 47th Birthday!
26-Sep-1998,Watching Bob and Kara roughhouse - at 11 this may not last too much longer
26-Sep-1998,Kara singing while doing chores
26-Sep-1998,Kelly made a pancake breakfast
26-Sep-1998,So many phone calls it was hard to find time for ice cream and cake!
26-Sep-1998,Bob helped fix air conditioner leak at Mom and Dad's
27-Sep-1998,I am definitely improving!!!
27-Sep-1998,"Thank you, Lord Jesus!!!"
27-Sep-1998,"The ""sassy woman"" - Jeans nickname"
2-Oct-1998,Mom laughing at Bob's birthday card from Kelly about farting and savoir four
2-Oct-1998,Kara trimmed my long hair
2-Oct-1998,Singing voices of Kelly and Kara
2-Oct-1998,A visit from Colleen and Wolfgang K.
2-Oct-1998,"Gillie doesn't even desire to look for another ""listening"" friend"
2-Oct-1998,BJ had a good day and smiled
3-Oct-1998,Mom unbutton my blue jeans please! My fingernails are wet - Kelly
3-Oct-1998,The girls and Bob opened my blinds to display a gorgeous sunrise
4-Oct-1998,My birthday
4-Oct-1998,"""Going to bore a holey"" to make girls giggle"
4-Oct-1998,Tea after lunch with Kelly
4-Oct-1998,Cranes from Kara - Origami
4-Oct-1998,Nan's birthday phone call
10-Oct-1998,Susie's card with the various nicknames we have used
10-Oct-1998,Blue and yellow jelly beans for NAVY football game
10-Oct-1998,Ginger greets me for a scratch every day at Mom's
10-Oct-1998,Surprise visit from Sherrie from church
10-Oct-1998,Meal from Dean's so we can have a family night
10-Oct-1998,Energy to put house together
10-Oct-1998,Hemoglobin remains high - 10
13-Oct-1998,Trying to catch cherry candy blow bubbles with Kelly
13-Oct-1998,Energy to work on house!!!
13-Oct-1998,Kara made 5 paper cranes to represent our family
13-Oct-1998,Selecting curtain fabric for the family room with Karen Y 
15-Oct-1998,Is Grandma's GDQ open?  (grandma's dairy queen)
16-Oct-1998,A leisurely morning - breakfast from room service - eggs Benedict
16-Oct-1998,A warm bath - chocolate almond body scrub
16-Oct-1998,Said prayers with Kara for each day we are away at Bob's 25th class reunion
16-Oct-1998,"Dr. Bowers smiled, winked, and gave me a thumbs up at office yesterday!"
24-Oct-1998,Memories of reunion
24-Oct-1998,Christmas shopping with Bob in Annapolis
24-Oct-1998,Cathy A. angels protecting me
24-Oct-1998,Lobster dinner with the Ayers
24-Oct-1998,Tell John Jauregui how much I still enjoyed the basket of quotes
24-Oct-1998,Mary T. prays for me 
24-Oct-1998,Breakfast with Nestlerodes and three boys
24-Oct-1998,Am doing well with last chemo!
24-Oct-1998,Bob wants to know if they put H2O in my veins?
24-Oct-1998,The soccer coach suggested Kara join the traveling team
24-Oct-1998,Kelly's false tooth was not broken just unglued and got it repaired before the dance
24-Oct-1998,Nachos - not your cheese
24-Oct-1998,Dad gave me the last snapdragons from his garden before a hard freeze
24-Oct-1998,The scurry of Kelly getting ready for homecoming - Grandmoms help
31-Oct-1998,Kelly wore blue rubber bands (on teeth) to match her dress for homecoming
31-Oct-1998,Kara came home from school and said she had a good day
2-Nov-1998,Beautiful flowers on Amy birds grave - soft yellow feather - gentle chirps
2-Nov-1998,Toilet 101 - lessons with Kelly - avoiding plunger disasters
6-Nov-1998,"Bob called with girls from airport to say ""Good-bye"" before leaving for Texas"
6-Nov-1998,"Kelly made strawberry ""crepes"""
6-Nov-1998,Chocolate almond body scrub bath
6-Nov-1998,Kim made executive board for her sorority 
6-Nov-1998,No more blood chemistry tests
6-Nov-1998,House is beginning to look good!
8-Nov-1998,Plumber had to melt deodorant bottle with blow torch that Kelly flushed down toilet
8-Nov-1998,Arrived home minutes before Diane rang bell - talked and cross-stitched
8-Nov-1998,Beautiful cross from Poland
9-Nov-1998,Video of Baylor homecoming
9-Nov-1998,A day alone with Bob
9-Nov-1998,The frog at our front door
12-Nov-1998,Mock argument at table amusing Mom and Dad and BJ
12-Nov-1998,Compliments on how well I look at the hospital
12-Nov-1998,Kara may have a friend at school - Janie
12-Nov-1998,BJ is getting the knack of dialing with Rebecca
12-Nov-1998,I can get my own breakfast now!
12-Nov-1998,Beautiful photos of Baylor weekend
12-Nov-1998,At home morning with Bob - stayed in bed until lunchtime
12-Nov-1998,"""Starry Night"" puzzle is a mosaic of space exploration photos"
14-Nov-1998,Sharing Bible study time with Kara
14-Nov-1998,Clean living room furniture and rugs 
14-Nov-1998,Kisses from my family
14-Nov-1998,Watching a movie together as a family and sharing popcorn
14-Nov-1998,For a few hours I felt perfectly healthy
17-Nov-1998,Teaching Kara to sew
17-Nov-1998,Sharing a morning with BJ 
17-Nov-1998,Listening to hymns
17-Nov-1998,Talking with friends - Jackie H.
17-Nov-1998,Reading a good book
17-Nov-1998,Mom making curtains
18-Nov-1998,Waking with a smile in my heart
18-Nov-1998,Wanting to read Bible study each day in the blue chair in my bedroom
18-Nov-1998,Writing in my joy journal
18-Nov-1998,Evening prayers at bedtime with Bob
18-Nov-1998,Kim turned in O.T. from last semester
18-Nov-1998,Meteorites in tail of comet
18-Nov-1998,The continuing prayers of family and friends and numerous prayer chains
19-Nov-1998,"""Striking regression!""  Oncologists - comment after finishing chemo"
19-Nov-1998,Dad found lovely angel cards on internet
19-Nov-1998,Thanksgiving arrangement on table
20-Nov-1998,Singing at Kara's school to a sheet-in
20-Nov-1998,I could walk over and back with class and stand in line for Thanksgiving lunch
20-Nov-1998,Giggles of Kara and Chelsea who is spending the night (school friend)
20-Nov-1998,"Bob sent out ""Striking Regression"" e-mails"
20-Nov-1998,"Visit from neighbor, Virginia - cookies, oranges, club invite, and prayer"
21-Nov-1998,Holding hands with Bob watching Star Trek
21-Nov-1998,Kelly giggles - bringing me a cup of tea and cinnamon toast
21-Nov-1998,Leisurely bath - strawberry bath salts from Jackie H.
21-Nov-1998,Kara's pleasure with a new dress
25-Nov-1998,Shower chair removed from bathroom
25-Nov-1998,Tamoxifen - a pill - no more chemo for now
27-Nov-1998,A delicious Thanksgiving dinner - rutabagas - Yum!
27-Nov-1998,Bob began working on trains
27-Nov-1998,Merry Maids come for first time
27-Nov-1998,Kara's room is beautiful
27-Nov-1998,Lights on house-gingerbread house
27-Nov-1998,Girls comfortable inviting friends
27-Nov-1998,House is appealing and homey
29-Nov-1998,Started decorating for Christmas
29-Nov-1998,Rug fit well in work area with Bob's trains
29-Nov-1998,Tea and toast lovingly served by Bob
29-Nov-1998,Kara is keeping her newly organized room neat-even makes bed
29-Nov-1998,Turkey sandwiches with stuffing and cranberry
2-Dec-1998,"While trying to explain Chemistry to Kelly - ""Mom, I am so glad you are well enough to yell at me again!""  giggle, giggle!"
2-Dec-1998,Kara really enjoys her clean room and wants to be an artist when she grows up
2-Dec-1998,Living room curtains are almost the same size in Belgium and require only a little adjustment to hang
2-Dec-1998,Mom helping with curtains (doing most of the work)
2-Dec-1998,"Derek, April, and Meredith caring so lovingly for Kim when she was ill - virus or food poisoning?"
2-Dec-1998,Weekly conversations with Nancy
4-Dec-1998,A vermillion sunrise pointed out by Kelly
4-Dec-1998,Kelly’s art teach in Brussels faxed the art recommendation in time
9-Dec-1998,My kitchen is in order and beautiful
9-Dec-1998,Kara slept with me while Bob was away
9-Dec-1998,Several offers on our Charleston house
9-Dec-1998,BJ spent a fun day with me
9-Dec-1998,Santa hat and earrings
9-Dec-1998,"Finished Closes Walk, bible study"
9-Dec-1998,Visiting boutique with Karen at Tyson's Corner - Christmas decorations
9-Dec-1998,Almost finished Christmas shopping
9-Dec-1998,Watching Army-Navy with friends
9-Dec-1998,Beth W. - Master of Science - Nursing from University of Tennessee
9-Dec-1998,Meeting some of Bob's co-workers
9-Dec-1998,A Christmas card from Bill and Hilary Clinton - The White House???
15-Dec-1998,Decorating the house for Christmas
15-Dec-1998,Shopping at Boarman Arts Center with BJ and Mom
15-Dec-1998,Kara's smile when I came to pick her up at school!
15-Dec-1998,Chatting with Kelly about whom she should date and how to decide
15-Dec-1998,Listening to Christmas Cantata with Bob (Kara sang two songs with choir)
15-Dec-1998,Curtains almost complete in living room
15-Dec-1998,Starting a new Bible study
15-Dec-1998,"Eggnog, cinnamon candy canes"
15-Dec-1998,Only one nutraphos a day
15-Dec-1998,"Christmas letter from family and friends, pictures too"
15-Dec-1998,Kim arrives home today!
16-Dec-1998,Wrinkles - now I look like I belong with Dad
16-Dec-1998,Kelly told her chemistry teacher that she could not do the test - teacher ripped it up and said she could do it the next day
16-Dec-1998,Bob has begun massages again
16-Dec-1998,Derek accepted our offer to buy his ticket to visit
16-Dec-1998,A few snowflakes on the windshield
21-Dec-1998,Making and decorating sugar cookies with Kim and Kara for Kara's class party
21-Dec-1998,"Kara as the ""whiney"" little sister in the class Advent play"
21-Dec-1998,Christmas shopping with Kim and Dad
21-Dec-1998,Singing carols at church without becoming breathless
21-Dec-1998,Wrapping Christmas gifts
21-Dec-1998,Surprise eggs and toast breakfast from Kelly
21-Dec-1998,"Pictionary with Bob, Kara, and Kim"
21-Dec-1998,Bob's beautiful Christmas letter
21-Dec-1998,Being able to sign 100 + cards
21-Dec-1998,Christmas crafts with Kara
21-Dec-1998,I drove the van to Grandma's - first time in 8 months
21-Dec-1998,A hot mug of Russian tea
21-Dec-1998,"Dad (Bob) got so mesmerized signing cards he wrote ""Bill"" for his name"
21-Dec-1998,Kara's big white bear from her boyfriend
21-Dec-1998,Going to the movies with the family
21-Dec-1998,Can draw balls up slowly in my lung capacity tool
23-Dec-1998,Snow before Christmas
23-Dec-1998,5 bird of paradise from Bob
24-Dec-1998,Dressing alike with Kara - red tops and Santa caps
24-Dec-1998,Sparkle in Kara's eyes as she peeped out the window at the snow
24-Dec-1998,Sleep in mornings with Bob
24-Dec-1998,A fine arm massage
24-Dec-1998,Listening to the Messiah and following the music even trying to sing
24-Dec-1998,Midnight mass - wearing my Kelly green hat - cuddling Kara
25-Dec-1998,Hanging the stockings at 1 AM 
25-Dec-1998,Fingernails painted alternating red and green - topped with glitter
25-Dec-1998,Listening to Kara read The Grinch Who Stole Christmas
25-Dec-1998,Mom and Bob found frozen dough for pull bread
25-Dec-1998,Opening gifts one at a time
25-Dec-1998,Brown Pelican print from Bob
25-Dec-1998,Kim's face when she found car keys
25-Dec-1998,Turkey dinner at Mom's house
27-Dec-1998,"Visits from friends - Baumerts, Niemans"
27-Dec-1998,Christmas again with my brother's family
27-Dec-1998,Singing carols with the computer
27-Dec-1998,Playing Titanic even if it does need a few rule adjustments
27-Dec-1998,"Kara entertaining Kate and Matt N. with a puppet show, ball and games"
27-Dec-1998,Playing solitaire with Chris B.
27-Dec-1998,Hugs in bed in the morning from my girls
1-Jan-1999,New Years Day 1999!
1-Jan-1999,"VIP tour of the Capitol with my brother, Kristen and Derek - Presidents room on the floor of House and Senate"
1-Jan-1999,"My brother, Bob's trains (has Dad's train) created beautiful Fall tunnel all aboard chugga chugga choo choo!"
1-Jan-1999,New Years Eve movie with family a tradition from our early years of marriage
1-Jan-1999,"Bringing in New Year with Mom, Dad, BJ, and Becca - watching ""funny farm"" movies of children, our honeymoon, submarine adventures"
1-Jan-1999,Gifts from Derek to family - lamp
1-Jan-1999,Kara's joyous screams of snow!
1-Jan-1999,Singing Happy New Year to Kelly on the phone
1-Jan-1999,The love of my family
1-Jan-1999,Shopping with Bob
1-Jan-1999,Admiring quilts at the Smithsonian with Kristen V.
1-Jan-1999,My Dad's excitement about a possible cancer cure using Salmonella
1-Jan-1999,Another year finding ways to glorify God regardless of circumstances!
1-Jan-1999,(Kara) Watch out for Paco Amy nature calls when in your Bible study chair
2-Jan-1999,Beautifully enameled ornament for tree from Kim
2-Jan-1999,Brilliantly lit Christmas lights on the houses
2-Jan-1999,Roller skating with family for more than 30 minutes - never out of breath
2-Jan-1999,Atomic hot balls!!!
3-Jan-1999,Snow and ice storm gave us 2 more days with Kim and Derek
3-Jan-1999,Ice coated trees glistening in the sun as the ice crackles and melts
3-Jan-1999,No severe pain from roller skating
3-Jan-1999,Some ideas on cooking for one - Kim
4-Jan-1999,"Kim wanted to stay home, yet she has the courage to go forward with her life and goal of becoming a doctor. I am so proud of her."
4-Jan-1999,Bob is taking a day off to go to the doctors with me
4-Jan-1999,"A glorious, glorious Christmas 1998"
4-Jan-1999,Brown pelicans and bird of paradise - Bob buys me such beautiful mementos
4-Jan-1999,Derek is such a kind and patient man - a Christian - a sense of humor
4-Jan-1999,A joy journal II from Kim
4-Jan-1999,A sense of peace that my purpose in life is to love my family and friends day by day in a relaxed manner and with gratitude to God
4-Jan-1999,"Mom and Dad unbeknownst to each other parked beside teacher other at Wal-Mart. Dad came out and got in the wrong car and thought previous purchases were stolen, then spied his other car and found them!"
4-Jan-1999,Making sure Bob gets a Rhebs each evening at bedtime
4-Jan-1999,My cancer is stable - Oncologist recommends now is a good time to travel - even by air!!!
6-Jan-1999,"I asked Kara to smell a word (instead of spell) and she wiggled her nose and went ""Sniff! Sniff!"""
6-Jan-1999,Kelly came home and chatted with me about school
6-Jan-1999,Kelly's chemistry teacher ranted and raved about Kelly's science fair project-ripping off her name - then told her she wants to take it to county!
6-Jan-1999,Scented nail polish
6-Jan-1999,The hot tub on a cold winter's night
7-Jan-1999,10 cent/min phone calls!
8-Jan-1999,Beautiful snow - 3 or more inches
8-Jan-1999,Girls home from school
8-Jan-1999,Kelly made yummy pancakes
8-Jan-1999,Found Kelly's chemistry notes with stickers!
9-Jan-1999,"Purchased a '99 SAAB - Dad drove us over to the dealer on this icy, snowy, day"
9-Jan-1999,Kara made snowman while we were away
10-Jan-1999,Attended Sunday School and church for the first time with the family
10-Jan-1999,Houses on a sheet of ice
10-Jan-1999,"Singing ""If You Miss the Train I'm On"" to Kara in the hot tub"
10-Jan-1999,Good-night prayers to Kelly by phone
10-Jan-1999,Bob has one side of garage clear for new car
12-Jan-1999,Mom brought leftover split pea soup for my lunch
12-Jan-1999,Reading corner for Bible study
12-Jan-1999,Conversation with Pam W - will join Paul in NC in August!
12-Jan-1999,"A beautiful sunset - orange, pink, violet"
14-Jan-1999,Kara made pancakes with only a little help from Mom
14-Jan-1999,A snow day with the girls
14-Jan-1999,Relearned solitaire - played with Kara
14-Jan-1999,Kelly cleaned her room
14-Jan-1999,Arm massage
15-Jan-1999,Sang Happy Birthday to BJ on the phone this morning
15-Jan-1999,Kelly made French toast breakfast
15-Jan-1999,A 2nd snow day with the girls
15-Jan-1999,4 lasagnas from the Sunday School
16-Jan-1999,A red fox observing us shyly
16-Jan-1999,"Kara learning to sing "" How many hearts have you broken?"" from Granddad"
16-Jan-1999,Kara's swing dance steps
16-Jan-1999,Hug from Kelly at bedtime
16-Jan-1999,Playing Kings Quest VII with girls
17-Jan-1999,Snuggling with Bob
17-Jan-1999,I love you more than…
17-Jan-1999,Being able to attend church with my family
18-Jan-1999,So preoccupied with living I did not get to write
21-Jan-1999,Kim went to get her pearl necklace from Derek fixed (clasp) clerk suggested try on diamond rings and they had so much fun they went to three other stores to try on rings
21-Jan-1999,Kara rescued my cinnamon candle from trash and inserted a birthday candle so I could continue to burn it with a new wick
21-Jan-1999,"BJ enjoys being in her own room - better mattress, less aches"
21-Jan-1999,Bob gently steadies me on the ice so I do not slip and fall
21-Jan-1999,Bob really likes his new SAAB and I am more comfortable in the seats
21-Jan-1999,Kim found a church for the sororities imitation lock-in
21-Jan-1999,BJ stayed with me during my Pamidronate treatment. I did not use a tranquilizer (first time)
21-Jan-1999,Dad has challenged me to a Scrabble game
21-Jan-1999,"The Sunday School is bringing us a meal once a week, perhaps we will eat at home those days?"
21-Jan-1999,Saying prayers with Bob each night
21-Jan-1999,Teaching Kara to cook
21-Jan-1999,A safe uneventful are flight to Georgia - arm slightly swollen but OK
21-Jan-1999,Coffee with Nan in the morning
21-Jan-1999,Playing with pugs - Butch and Belle
21-Jan-1999,"Forgot my TAMOXIFIN, but Navy Clinic gave me 10 days of pills - no hassle"
21-Jan-1999,Kelly showing Kara how to print a title For her history project
21-Jan-1999,Kelly's fun stories - ice rink guards tripping after teasing her about falling
21-Jan-1999,Surrounded by love
21-Jan-1999,Reading Bible study with Nancy
21-Jan-1999,Talking with Bob and the girls about their day
23-Jan-1999,Carl M's loose limbed stroll - forwards and backwards in living room
23-Jan-1999,Tim's expression when Nan and I pretended I bought Tim a Hawaiian shirt in velour
23-Jan-1999,Pictures can be scanned into Family Tree Maker - Tim has some great family photos from late 1800's
23-Jan-1999,Pugs desire for human food even thought they never get it
23-Jan-1999,House in SC sold without a hitch
23-Jan-1999,Bob's detailer says duty captain job is a good match
23-Jan-1999,Bob's leave approved for Hawaii
23-Jan-1999,Sharing favorite Bible verses with Nan
23-Jan-1999,Buying a Bible for Kara that she will enjoy reading
23-Jan-1999,Getting my toe nails and finger nails painted by Nan
23-Jan-1999,Daily calls from Bob while I am visiting the Meiers
23-Jan-1999,A flower vase in Tim's red Bug
23-Jan-1999,"Special baked desserts from Nan - blueberry pie, chocolate walnut pie, cookies"
24-Jan-1999,Soft spoken voices
24-Jan-1999,A one mile walk with Nancy - I could walk and talk and not become breathless
24-Jan-1999,Tim made me a cup of coffee before church
24-Jan-1999,Eva's southern accent in a part form the Glass Menagerie
24-Jan-1999,Dinner out - fresh red snapper
24-Jan-1999,Attending church with the Meier family
24-Jan-1999,"Hop, Hop, Hop, Hippty Hop  from Harvey with Jimmy Stewart"
24-Jan-1999,Writing journals together with Nan
26-Jan-1999,Tim joined us from lunch before I left yesterday
26-Jan-1999,"A hug from Ben, a young boy with Down's Syndrome"
26-Jan-1999,Another effortless 1 mile walk with Nan
26-Jan-1999,Butch (Nan's pug) tried to climb in my suitcase and followed me around
26-Jan-1999,Eva gave up her bedroom
26-Jan-1999,BJ visited while I unpacked from trip to Nan's - had raspberry tea
26-Jan-1999,Snuggling Kara before school
26-Jan-1999,Wearing make-up again
26-Jan-1999,"The family liked their gifts - Adventure Bible for Kara, T-shirt for Kelly and 2 Hawaiian (one velour) shirts for Bob"
26-Jan-1999,A grand mariner chocolate cake from Bob - European style! Yum - to celebrate my return
26-Jan-1999,Tranquilizers that take away the anxiety of flying
28-Jan-1999,Singing Happy Birthday to Becky yesterday morning
28-Jan-1999,Bob missed saying evening prayers with me while I was at Nan's
28-Jan-1999,Shopping with Mom and BJ
28-Jan-1999,Watching Becky rip into her Birthday gifts
28-Jan-1999,Resting my head against Bob's shoulder
28-Jan-1999,Kim putting out a kitchen fire by remembering my advice
28-Jan-1999,Kim - highest grade in Chem. class - 97  Friends think she is a geek??? No!
28-Jan-1999,Loving hugs and kissed from Kelly at bedtime no matter how much snapping during the day
28-Jan-1999,"Kelly's chemistry teacher at conferences - ""You take good care of that girl, I love her."""
28-Jan-1999,All Kelly's teachers praised her as a very nice person and a good student
31-Jan-1999,Finding a radio station that Kelly liked during our car trip - listening to her beautiful voice
31-Jan-1999,"Story of her interview experience for Governor's School (art) - wants to live in Paris, join the Navy, be a missionary to poor and have a husband who is a gourmet cook"
31-Jan-1999,Stewart is a polite young man - gave tip at restaurant
31-Jan-1999,Bill is still excited about becoming a doctor of osteopathy (bone manipulation)
31-Jan-1999,"Mary hugged me and said, ""I love you"""
31-Jan-1999,Becky's 12th Birthday party at our house a sleepover for 10 girls - Bob hung a piñata
31-Jan-1999,Attending church and Sunday school with Bob - so many people came up to us to say they would pray about my eye and for a fun trip to Hawaii
31-Jan-1999,Jean sent a wonderful Christmas CD
1-Feb-1999,"""I like it when you call me nice names."" Kara sweetie pie, sweet pea"
1-Feb-1999,BJ came to help me pack for Hawaii and made breakfast
4-Feb-1999,Imogene and Kim B. were so happy to see us and took us to the airport
4-Feb-1999,Hawaii on frequent flyer miles Delta advanced me 500 miles
4-Feb-1999,Susie M met us at the airport with leis
4-Feb-1999,Susie threatened to send me home - I forgot her gift
4-Feb-1999,Chatting until midnight while Bob snored - U of MD memories
4-Feb-1999,The fish sheets fluoresce at night
4-Feb-1999,A Norfolk pine decorated with silver balls and big red bow along Pali highway
